date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:32:20	295443/295443	---M--	200	added ('OK')	image/png	date:Fri,%2022%20May%202026%2010:32:16%20GMT	https://naddict.com/cdn/shop/t/32/assets/Accessible%20Innovation.png?v=157193343720028315861775885985	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/t/32/assets/Accessible%20Innovation598e.png	(from https://naddict.com/pages/about)
13:32:21	397712/397712	---M--	200	added ('OK')	image/png	date:Fri,%2022%20May%202026%2010:32:20%20GMT	https://naddict.com/cdn/shop/t/32/assets/aboutus.png?v=139251754538810624321775885985	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/t/32/assets/aboutusbeeb.png	(from https://naddict.com/pages/about)
13:32:21	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2022%20May%202026%2010:32:21%20GMT	https://naddict.com/checkout	/Users/davidarjan/cloned-site/naddict.com/checkout	(from https://naddict.com/pages/affiliate)
13:32:23	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202026%2010:32:22%20GMT	http://naddict.com/cdn/shop/t/32/assets/Naddict-affiliate.png?v=26852580056467725781775885985	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/t/32/assets/Naddict-affiliate3b01.png	(from https://naddict.com/pages/affiliate)
13:32:28	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202026%2010:32:24%20GMT	http://naddict.com/cdn/shop/t/32/assets/whynaddict.png?v=154788523391731494681775885985	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/t/32/assets/whynaddict4b10.png	(from https://naddict.com/pages/affiliate)
13:32:28	1037263/1037263	---M--	200	added ('OK')	image/png	date:Fri,%2022%20May%202026%2010:32:23%20GMT	https://naddict.com/cdn/shop/t/32/assets/Naddict-affiliate.png?v=26852580056467725781775885985	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/t/32/assets/Naddict-affiliate3b01.png	(from https://naddict.com/pages/affiliate)
13:32:32	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202026%2010:32:29%20GMT	http://naddict.com/cdn/shop/t/32/assets/2025-09-BG.png?v=154923003031662501771775885985	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/t/32/assets/2025-09-BG4cdc.png	(from https://naddict.com/pages/affiliate)
13:32:32	466902/466902	---M--	200	added ('OK')	image/png	date:Fri,%2022%20May%202026%2010:32:28%20GMT	https://naddict.com/cdn/shop/t/32/assets/whynaddict.png?v=154788523391731494681775885985	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/t/32/assets/whynaddict4b10.png	(from https://naddict.com/pages/affiliate)
13:32:36	191434/191434	---M--	200	added ('OK')	image/png	date:Fri,%2022%20May%202026%2010:32:32%20GMT	https://naddict.com/cdn/shop/t/32/assets/2025-09-BG.png?v=154923003031662501771775885985	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/t/32/assets/2025-09-BG4cdc.png	(from https://naddict.com/pages/affiliate)
13:32:36	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202026%2010:32:33%20GMT	http://naddict.com/cdn/shop/t/32/assets/2025-09-BG-1.png?v=25727734722936252291775885985	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/t/32/assets/2025-09-BG-17dd8.png	(from https://naddict.com/pages/affiliate)
13:32:40	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202026%2010:32:37%20GMT	http://naddict.com/cdn/shop/t/32/assets/2025-09-BG-2.png?v=81406953380858009221775885985	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/t/32/assets/2025-09-BG-24505.png	(from https://naddict.com/pages/affiliate)
13:32:40	220339/220339	---M--	200	added ('OK')	image/png	date:Fri,%2022%20May%202026%2010:32:36%20GMT	https://naddict.com/cdn/shop/t/32/assets/2025-09-BG-1.png?v=25727734722936252291775885985	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/t/32/assets/2025-09-BG-17dd8.png	(from https://naddict.com/pages/affiliate)
13:32:44	178277/178277	---M--	200	added ('OK')	image/png	date:Fri,%2022%20May%202026%2010:32:40%20GMT	https://naddict.com/cdn/shop/t/32/assets/2025-09-BG-2.png?v=81406953380858009221775885985	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/t/32/assets/2025-09-BG-24505.png	(from https://naddict.com/pages/affiliate)
13:32:44	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202026%2010:32:41%20GMT	http://naddict.com/cdn/shop/t/32/assets/2025-09-image.png?v=54801438270541879781775885985	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/t/32/assets/2025-09-image2ac6.png	(from https://naddict.com/pages/affiliate)
13:32:44	4616/4616	---M--	200	added ('OK')	image/png	date:Fri,%2022%20May%202026%2010:32:44%20GMT	https://naddict.com/cdn/shop/t/32/assets/2025-09-image.png?v=54801438270541879781775885985	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/t/32/assets/2025-09-image2ac6.png	(from https://naddict.com/pages/affiliate)
13:32:45	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202026%2010:32:45%20GMT	http://naddict.com/cdn/shop/t/32/assets/2025-09-image-1.png?v=111005857767648069931775885985	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/t/32/assets/2025-09-image-1385e.png	(from https://naddict.com/pages/affiliate)
13:32:46	4011/4011	---M--	200	added ('OK')	image/png	date:Fri,%2022%20May%202026%2010:32:46%20GMT	https://naddict.com/cdn/shop/t/32/assets/2025-09-image-1.png?v=111005857767648069931775885985	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/t/32/assets/2025-09-image-1385e.png	(from https://naddict.com/pages/affiliate)
13:32:47	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202026%2010:32:47%20GMT	http://naddict.com/cdn/shop/t/32/assets/2025-09-image-2.png?v=107704936838503453021775885985	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/t/32/assets/2025-09-image-2750b.png	(from https://naddict.com/pages/affiliate)
13:32:48	3894/3894	---M--	200	added ('OK')	image/png	date:Fri,%2022%20May%202026%2010:32:48%20GMT	https://naddict.com/cdn/shop/t/32/assets/2025-09-image-2.png?v=107704936838503453021775885985	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/t/32/assets/2025-09-image-2750b.png	(from https://naddict.com/pages/affiliate)
13:32:49	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2022%20May%202026%2010:32:49%20GMT	https://naddict.com/checkout	/Users/davidarjan/cloned-site/naddict.com/checkout	(from https://naddict.com/pages/become-stockist)
13:32:50	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202026%2010:32:50%20GMT	http://naddict.com/cdn/shop/t/32/assets/stockist.png?v=11506467028141785171775885985	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/t/32/assets/stockistd7e7.png	(from https://naddict.com/pages/become-stockist)
13:32:56	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202026%2010:32:52%20GMT	http://naddict.com/cdn/shop/t/32/assets/stockist%20image.png?v=101151548395787081431775885985	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/t/32/assets/stockist%20image7d0b.png	(from https://naddict.com/pages/become-stockist)
13:32:56	674030/674030	---M--	200	added ('OK')	image/png	date:Fri,%2022%20May%202026%2010:32:51%20GMT	https://naddict.com/cdn/shop/t/32/assets/stockist.png?v=11506467028141785171775885985	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/t/32/assets/stockistd7e7.png	(from https://naddict.com/pages/become-stockist)
13:33:00	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202026%2010:32:57%20GMT	http://naddict.com/cdn/shop/t/32/assets/Expert-Backed%20Formulations.png?v=33968634978298166791775885985	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/t/32/assets/Expert-Backed%20Formulations7e62.png	(from https://naddict.com/pages/become-stockist)
13:33:00	422844/422844	---M--	200	added ('OK')	image/png	date:Fri,%2022%20May%202026%2010:32:56%20GMT	https://naddict.com/cdn/shop/t/32/assets/stockist%20image.png?v=101151548395787081431775885985	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/t/32/assets/stockist%20image7d0b.png	(from https://naddict.com/pages/become-stockist)
13:33:01	121901/121901	---M--	200	added ('OK')	image/png	date:Fri,%2022%20May%202026%2010:33:00%20GMT	https://naddict.com/cdn/shop/t/32/assets/Expert-Backed%20Formulations.png?v=33968634978298166791775885985	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/t/32/assets/Expert-Backed%20Formulations7e62.png	(from https://naddict.com/pages/become-stockist)
13:33:02	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202026%2010:33:01%20GMT	http://naddict.com/cdn/shop/t/32/assets/2025-09-image-1.webp?v=35170751390273467251775885985	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/t/32/assets/2025-09-image-1837c.webp	(from https://naddict.com/pages/become-stockist)
13:33:06	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202026%2010:33:03%20GMT	http://naddict.com/cdn/shop/t/32/assets/Wholesale%20Pricing%20Advantage.png?v=99464578901190581871775885985	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/t/32/assets/Wholesale%20Pricing%20Advantagecb5a.png	(from https://naddict.com/pages/become-stockist)
13:33:06	219371/219371	---M--	200	added ('OK')	image/png	date:Fri,%2022%20May%202026%2010:33:02%20GMT	https://naddict.com/cdn/shop/t/32/assets/2025-09-image-1.webp?v=35170751390273467251775885985	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/t/32/assets/2025-09-image-1837c.png	(from https://naddict.com/pages/become-stockist)
13:33:11	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202026%2010:33:07%20GMT	http://naddict.com/cdn/shop/t/32/assets/2025-09-BG-1-1.png?v=129203246976980640651775885985	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/t/32/assets/2025-09-BG-1-13618.png	(from https://naddict.com/pages/become-stockist)
13:33:11	178870/178870	---M--	200	added ('OK')	image/png	date:Fri,%2022%20May%202026%2010:33:06%20GMT	https://naddict.com/cdn/shop/t/32/assets/Wholesale%20Pricing%20Advantage.png?v=99464578901190581871775885985	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/t/32/assets/Wholesale%20Pricing%20Advantagecb5a.png	(from https://naddict.com/pages/become-stockist)
13:33:16	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202026%2010:33:12%20GMT	http://naddict.com/cdn/shop/t/32/assets/2025-09-image-3.png?v=146246669669093453761775885985	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/t/32/assets/2025-09-image-35411.png	(from https://naddict.com/pages/become-stockist)
13:33:16	218691/218691	---M--	200	added ('OK')	image/png	date:Fri,%2022%20May%202026%2010:33:11%20GMT	https://naddict.com/cdn/shop/t/32/assets/2025-09-BG-1-1.png?v=129203246976980640651775885985	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/t/32/assets/2025-09-BG-1-13618.png	(from https://naddict.com/pages/become-stockist)
13:33:16	3513/3513	---M--	200	added ('OK')	image/png	date:Fri,%2022%20May%202026%2010:33:16%20GMT	https://naddict.com/cdn/shop/t/32/assets/2025-09-image-3.png?v=146246669669093453761775885985	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/t/32/assets/2025-09-image-35411.png	(from https://naddict.com/pages/become-stockist)
13:33:18	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202026%2010:33:17%20GMT	http://naddict.com/cdn/shop/t/32/assets/2025-09-image-2.webp?v=90051649378431518011775885985	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/t/32/assets/2025-09-image-2064a.webp	(from https://naddict.com/pages/become-stockist)
13:33:18	6569/6569	---M--	200	added ('OK')	image/png	date:Fri,%2022%20May%202026%2010:33:18%20GMT	https://naddict.com/cdn/shop/t/32/assets/2025-09-image-2.webp?v=90051649378431518011775885985	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/t/32/assets/2025-09-image-2064a.png	(from https://naddict.com/pages/become-stockist)
13:33:19	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202026%2010:33:19%20GMT	http://naddict.com/cdn/shop/t/32/assets/2025-09-image-4.png?v=159920391573935630741775885985	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/t/32/assets/2025-09-image-41bab.png	(from https://naddict.com/pages/become-stockist)
13:33:20	3678/3678	---M--	200	added ('OK')	image/png	date:Fri,%2022%20May%202026%2010:33:20%20GMT	https://naddict.com/cdn/shop/t/32/assets/2025-09-image-4.png?v=159920391573935630741775885985	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/t/32/assets/2025-09-image-41bab.png	(from https://naddict.com/pages/become-stockist)
13:33:21	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202026%2010:33:21%20GMT	http://naddict.com/cdn/shop/t/32/assets/stockistbg.png?v=140646880501075673651775885985	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/t/32/assets/stockistbgd36c.png	(from https://naddict.com/pages/become-stockist)
13:33:23	1042389/1042389	---M--	200	added ('OK')	image/png	date:Fri,%2022%20May%202026%2010:33:22%20GMT	https://naddict.com/cdn/shop/t/32/assets/stockistbg.png?v=140646880501075673651775885985	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/t/32/assets/stockistbgd36c.png	(from https://naddict.com/pages/become-stockist)
13:33:24	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2022%20May%202026%2010:33:23%20GMT	https://naddict.com/checkout	/Users/davidarjan/cloned-site/naddict.com/checkout	(from https://naddict.com/cart)
13:33:25	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202026%2010:33:24%20GMT	http://naddict.com/cdn/shop/files/pen1.png?crop=center&height=630&v=1763657342&width=1200	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/files/pen133df.png	(from https://naddict.com/products/nadpulse-pen-kit-1)
13:33:26	603279/603279	---M--	200	added ('OK')	image/png	date:Fri,%2022%20May%202026%2010:33:26%20GMT	https://naddict.com/cdn/shop/files/pen1.png?crop=center&height=630&v=1763657342&width=1200	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/files/pen133df.png	(from https://naddict.com/products/nadpulse-pen-kit-1)
13:33:26	631/631	---MC-	200	added ('OK')	application/json+oembed	date:Fri,%2022%20May%202026%2010:33:26%20GMT	https://naddict.com/products/nadpulse-pen-kit-1.oembed	/Users/davidarjan/cloned-site/naddict.com/products/nadpulse-pen-kit-1.oembed	(from https://naddict.com/products/nadpulse-pen-kit-1)
13:33:27	6971/6971	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2022%20May%202026%2010:33:27%20GMT	https://naddict.com/products/POST	/Users/davidarjan/cloned-site/naddict.com/products/POST	(from https://naddict.com/products/nadpulse-pen-kit-1)
13:33:28	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2022%20May%202026%2010:33:28%20GMT	https://naddict.com/checkout	/Users/davidarjan/cloned-site/naddict.com/checkout	(from https://naddict.com/products/nadpulse-pen-kit-1)
13:33:29	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202026%2010:33:29%20GMT	http://naddict.com/cdn/shop/files/pen1_800x800.png?v=1763657342	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/files/pen1_800x80081e1.png	(from https://naddict.com/products/nadpulse-pen-kit-1)
13:33:34	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202026%2010:33:31%20GMT	http://naddict.com/cdn/shop/files/pen2_800x800.png?v=1763657343	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/files/pen2_800x800fb26.png	(from https://naddict.com/products/nadpulse-pen-kit-1)
13:33:34	521518/521518	---M--	200	added ('OK')	image/png	date:Fri,%2022%20May%202026%2010:33:30%20GMT	https://naddict.com/cdn/shop/files/pen1_800x800.png?v=1763657342	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/files/pen1_800x80081e1.png	(from https://naddict.com/products/nadpulse-pen-kit-1)
13:33:38	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202026%2010:33:35%20GMT	http://naddict.com/cdn/shop/files/pen3_800x800.png?v=1763657343	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/files/pen3_800x800fb26.png	(from https://naddict.com/products/nadpulse-pen-kit-1)
13:33:38	694512/694512	---M--	200	added ('OK')	image/png	date:Fri,%2022%20May%202026%2010:33:34%20GMT	https://naddict.com/cdn/shop/files/pen2_800x800.png?v=1763657343	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/files/pen2_800x800fb26.png	(from https://naddict.com/products/nadpulse-pen-kit-1)
13:33:42	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202026%2010:33:39%20GMT	http://naddict.com/cdn/shop/files/pen4_800x800.jpg?v=1763657341	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/files/pen4_800x800d328.jpg	(from https://naddict.com/products/nadpulse-pen-kit-1)
13:33:42	721974/721974	---M--	200	added ('OK')	image/png	date:Fri,%2022%20May%202026%2010:33:38%20GMT	https://naddict.com/cdn/shop/files/pen3_800x800.png?v=1763657343	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/files/pen3_800x800fb26.png	(from https://naddict.com/products/nadpulse-pen-kit-1)
13:33:42	8756/8756	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20May%202026%2010:33:42%20GMT	https://naddict.com/cdn/shop/files/pen4_800x800.jpg?v=1763657341	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/files/pen4_800x800d328.jpg	(from https://naddict.com/products/nadpulse-pen-kit-1)
13:33:44	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202026%2010:33:43%20GMT	http://naddict.com/cdn/shop/files/pen1_100x100.png?v=1763657342	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/files/pen1_100x10081e1.png	(from https://naddict.com/products/nadpulse-pen-kit-1)
13:33:44	12148/12148	---M--	200	added ('OK')	image/png	date:Fri,%2022%20May%202026%2010:33:44%20GMT	https://naddict.com/cdn/shop/files/pen1_100x100.png?v=1763657342	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/files/pen1_100x10081e1.png	(from https://naddict.com/products/nadpulse-pen-kit-1)
13:33:45	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202026%2010:33:45%20GMT	http://naddict.com/cdn/shop/files/pen2_100x100.png?v=1763657343	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/files/pen2_100x100fb26.png	(from https://naddict.com/products/nadpulse-pen-kit-1)
13:33:46	16266/16266	---M--	200	added ('OK')	image/png	date:Fri,%2022%20May%202026%2010:33:46%20GMT	https://naddict.com/cdn/shop/files/pen2_100x100.png?v=1763657343	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/files/pen2_100x100fb26.png	(from https://naddict.com/products/nadpulse-pen-kit-1)
13:33:47	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202026%2010:33:47%20GMT	http://naddict.com/cdn/shop/files/pen3_100x100.png?v=1763657343	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/files/pen3_100x100fb26.png	(from https://naddict.com/products/nadpulse-pen-kit-1)
13:33:48	17274/17274	---M--	200	added ('OK')	image/png	date:Fri,%2022%20May%202026%2010:33:48%20GMT	https://naddict.com/cdn/shop/files/pen3_100x100.png?v=1763657343	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/files/pen3_100x100fb26.png	(from https://naddict.com/products/nadpulse-pen-kit-1)
13:33:49	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202026%2010:33:49%20GMT	http://naddict.com/cdn/shop/files/pen4_100x100.jpg?v=1763657341	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/files/pen4_100x100d328.jpg	(from https://naddict.com/products/nadpulse-pen-kit-1)
13:33:50	1283/1283	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20May%202026%2010:33:50%20GMT	https://naddict.com/cdn/shop/files/pen4_100x100.jpg?v=1763657341	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/files/pen4_100x100d328.jpg	(from https://naddict.com/products/nadpulse-pen-kit-1)
13:33:51	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202026%2010:33:51%20GMT	http://naddict.com/cdn/shop/t/32/assets/2025-06-Group-39518.png?v=168951632146362635591775885985	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/t/32/assets/2025-06-Group-395184d56.png	(from https://naddict.com/products/nadpulse-pen-kit-1)
13:33:52	649/649	---M--	200	added ('OK')	image/png	date:Fri,%2022%20May%202026%2010:33:52%20GMT	https://naddict.com/cdn/shop/t/32/assets/2025-06-Group-39518.png?v=168951632146362635591775885985	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/t/32/assets/2025-06-Group-395184d56.png	(from https://naddict.com/products/nadpulse-pen-kit-1)
13:33:54	3955/3955	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2022%20May%202026%2010:33:53%20GMT	https://naddict.com/products/nadpulse-pen-kit-1.js	/Users/davidarjan/cloned-site/naddict.com/products/nadpulse-pen-kit-1.js	(from https://naddict.com/products/nadpulse-pen-kit-1)
13:33:54	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2022%20May%202026%2010:33:54%20GMT	https://naddict.com/checkout	/Users/davidarjan/cloned-site/naddict.com/checkout	(from https://naddict.com/products/nadpulse-pen-kit-1)
13:33:55	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2022%20May%202026%2010:33:55%20GMT	https://naddict.com/checkout	/Users/davidarjan/cloned-site/naddict.com/checkout	(from https://naddict.com/products/nadpulse-pen-kit-1)
13:33:56	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2022%20May%202026%2010:33:56%20GMT	https://naddict.com/checkout	/Users/davidarjan/cloned-site/naddict.com/checkout	(from https://naddict.com/products/nadpulse-pen-kit-1)
13:33:57	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202026%2010:33:57%20GMT	http://naddict.com/cdn/shop/files/vial_4.png?crop=center&height=630&v=1764062798&width=1200	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/files/vial_4e098.png	(from https://naddict.com/products/nad-prime-vials-1)
13:33:59	199601/199601	---M--	200	added ('OK')	image/png	date:Fri,%2022%20May%202026%2010:33:58%20GMT	https://naddict.com/cdn/shop/files/vial_4.png?crop=center&height=630&v=1764062798&width=1200	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/files/vial_4e098.png	(from https://naddict.com/products/nad-prime-vials-1)
13:34:00	595/595	---MC-	200	added ('OK')	application/json+oembed	date:Fri,%2022%20May%202026%2010:33:59%20GMT	https://naddict.com/products/nad-prime-vials-1.oembed	/Users/davidarjan/cloned-site/naddict.com/products/nad-prime-vials-1.oembed	(from https://naddict.com/products/nad-prime-vials-1)
13:34:00	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2022%20May%202026%2010:34:00%20GMT	https://naddict.com/checkout	/Users/davidarjan/cloned-site/naddict.com/checkout	(from https://naddict.com/products/nad-prime-vials-1)
13:34:01	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202026%2010:34:01%20GMT	http://naddict.com/cdn/shop/files/vial_4_800x800.png?v=1764062798	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/files/vial_4_800x800329f.png	(from https://naddict.com/products/nad-prime-vials-1)
13:34:06	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202026%2010:34:03%20GMT	http://naddict.com/cdn/shop/files/vial_1_800x800.png?v=1764062797	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/files/vial_1_800x800c83c.png	(from https://naddict.com/products/nad-prime-vials-1)
13:34:06	317621/317621	---M--	200	added ('OK')	image/png	date:Fri,%2022%20May%202026%2010:34:02%20GMT	https://naddict.com/cdn/shop/files/vial_4_800x800.png?v=1764062798	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/files/vial_4_800x800329f.png	(from https://naddict.com/products/nad-prime-vials-1)
13:34:08	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202026%2010:34:07%20GMT	http://naddict.com/cdn/shop/files/vial_2_800x800.png?v=1764062797	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/files/vial_2_800x800c83c.png	(from https://naddict.com/products/nad-prime-vials-1)
13:34:08	540965/540965	---M--	200	added ('OK')	image/png	date:Fri,%2022%20May%202026%2010:34:06%20GMT	https://naddict.com/cdn/shop/files/vial_1_800x800.png?v=1764062797	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/files/vial_1_800x800c83c.png	(from https://naddict.com/products/nad-prime-vials-1)
13:34:12	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202026%2010:34:09%20GMT	http://naddict.com/cdn/shop/files/vial_3_800x800.png?v=1764062797	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/files/vial_3_800x800c83c.png	(from https://naddict.com/products/nad-prime-vials-1)
13:34:12	523662/523662	---M--	200	added ('OK')	image/png	date:Fri,%2022%20May%202026%2010:34:08%20GMT	https://naddict.com/cdn/shop/files/vial_2_800x800.png?v=1764062797	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/files/vial_2_800x800c83c.png	(from https://naddict.com/products/nad-prime-vials-1)
13:34:16	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202026%2010:34:13%20GMT	http://naddict.com/cdn/shop/files/vial_4_100x100.png?v=1764062798	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/files/vial_4_100x100329f.png	(from https://naddict.com/products/nad-prime-vials-1)
13:34:16	690911/690911	---M--	200	added ('OK')	image/png	date:Fri,%2022%20May%202026%2010:34:12%20GMT	https://naddict.com/cdn/shop/files/vial_3_800x800.png?v=1764062797	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/files/vial_3_800x800c83c.png	(from https://naddict.com/products/nad-prime-vials-1)
13:34:16	6792/6792	---M--	200	added ('OK')	image/png	date:Fri,%2022%20May%202026%2010:34:16%20GMT	https://naddict.com/cdn/shop/files/vial_4_100x100.png?v=1764062798	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/files/vial_4_100x100329f.png	(from https://naddict.com/products/nad-prime-vials-1)
13:34:18	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202026%2010:34:17%20GMT	http://naddict.com/cdn/shop/files/vial_1_100x100.png?v=1764062797	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/files/vial_1_100x100c83c.png	(from https://naddict.com/products/nad-prime-vials-1)
13:34:18	12996/12996	---M--	200	added ('OK')	image/png	date:Fri,%2022%20May%202026%2010:34:18%20GMT	https://naddict.com/cdn/shop/files/vial_1_100x100.png?v=1764062797	/Users/davidarjan/cloned-site/naddict.com/cdn/shop/files/vial_1_100x100c83c.png	(from https://naddict.com/products/nad-prime-vials-1)
